temperature,heat_index,humidity,pressure,wind_direction,wind_speed,precipitation,gust_speed,sealevel_pressure,conditions
47,2.5,71,30.43,124.99,6.75,98,4.5,29.85,Clear
47,2.6,74,30.42,128.1,7.87,99,4.5,29.94,Clear
47,2.42,75,30.42,167.28,5.62,99,7.87,30.03,PartlyCloudy
47,2.04,73,30.42,172.37,5.62,99,3.37,29.99,PartlyCloudy
47,1.78,72,30.42,166.92,6.75,99,9,29.94,Haze
47,1.93,72,30.42,172.43,5.62,100,9,30.08,Haze
47,2.19,71,30.42,160.28,7.87,100,6.75,30.08,Haze
47,2.04,69,30.42,164.46,5.62,100,5.62,30.02,Haze
47,2.13,66,30.43,145.25,6.75,100,4.5,29.89,Haze
48,2.62,66,30.43,159.22,7.87,99,7.87,29.84,Smoke
48,2.44,66,30.43,156.75,6.75,96,4.5,29.95,Smoke
48,2.58,69,30.43,178.89,10.12,91,5.62,30.03,Smoke
48,2.5,67,30.43,149.74,6.75,93,7.87,30.01,Overcast
48,2.79,69,30.43,159.48,7.87,94,6.75,29.95,Smoke
48,2.55,68,30.43,165.72,6.75,95,7.87,30,Smoke
49,2.97,69,30.42,176.34,6.75,96,3.37,30.06,Smoke
49,2.9,70,30.42,158.87,4.5,97,7.87,30.03,Smoke
49,2.36,73,30.42,119.5,10.12,96,7.87,29.96,Smoke
50,2.17,71,30.42,157.64,6.75,95,11.25,29.91,Smoke
50,1.98,71,30.42,165.89,6.75,94,10.12,29.95,Smoke
50,2.13,70,30.42,141.8,2.25,94,5.62,30,Clear
50,2.05,72,30.42,158.01,6.75,95,4.5,29.97,ShallowFog
50,2.29,72,30.42,162.44,7.87,96,4.5,29.94,ShallowFog
51,2.24,71,30.42,166.86,6.75,96,4.5,29.95,Fog
51,2.45,71,30.42,120.21,4.5,96,6.75,29.89,ShallowFog
51,2.31,67,30.42,126.71,4.5,96,6.75,29.83,Smoke
51,2.65,71,30.42,136.05,2.25,95,11.25,29.8,Smoke
51,2.27,72,30.42,86.58,2.25,96,2.25,29.82,Smoke
51,2.3,70,30.42,155.58,3.37,96,4.5,29.84,Smoke
52,2.23,71,30.42,151.85,6.75,97,3.37,29.89,Smoke
52,2.64,69,30.42,127.12,3.37,97,2.25,29.93,Smoke
51,2.6,69,30.42,120.72,6.75,98,11.25,29.9,Smoke
51,2.75,71,30.42,127.22,2.25,98,5.62,29.85,Smoke
51,2.96,71,30.42,171.38,4.5,98,7.87,29.95,Smoke
51,3.06,73,30.43,163.03,6.75,99,7.87,30.02,Smoke
51,3.13,73,30.42,170.36,4.5,99,6.75,30.02,Smoke
50,2.79,75,30.42,173.9,6.75,99,4.5,30.03,Smoke
50,2.63,76,30.43,143.45,6.75,100,6.75,30.06,Smoke
51,2.76,72,30.43,165.12,6.75,99,3.37,30.1,Smoke
51,2.71,70,30.43,145.91,5.62,99,5.62,30.12,ShallowFog
52,2.8,72,30.44,132.63,1.12,99,5.62,30.06,ShallowFog
52,2.16,72,30.44,119.06,4.5,99,5.62,29.98,ShallowFog
51,2.44,74,30.44,117.01,4.5,98,1.12,29.99,ShallowFog
52,2.71,73,30.44,159.35,3.37,98,4.5,30,ShallowFog
52,2.42,74,30.44,159.1,4.5,92,5.62,29.97,Fog
52,3.36,74,30.44,155.82,6.75,91,2.25,30.01,Fog
52,3.63,74,30.44,158.18,5.62,92,6.75,30.01,Fog
52,3.05,74,30.44,160,6.75,93,9,29.98,Smoke
52,3.45,75,30.45,185.84,9,95,6.75,29.96,Smoke
52,1.88,75,30.45,190.85,4.5,96,7.87,29.98,Smoke
52,1.84,75,30.45,162.75,6.75,96,2.25,30,Smoke
52,1.62,74,30.45,180.84,3.37,97,7.87,29.99,Smoke
52,1.64,75,30.45,155.69,6.75,98,6.75,29.95,Smoke
52,2.35,75,30.45,158.84,10.12,97,4.5,29.98,Smoke
52,2.24,75,30.45,155.02,10.12,94,3.37,30.03,Smoke
53,2.43,75,30.45,153.81,7.87,90,2.25,30.06,Smoke
53,2.5,73,30.46,128.97,2.25,91,10.12,30.1,Smoke
52,2.76,76,30.46,142.78,3.37,92,3.37,30.05,Smoke
52,3.05,76,30.46,69.32,2.25,89,9,29.93,Smoke
52,2.42,79,30.46,168.41,2.25,89,7.87,29.87,Smoke
52,3.3,81,30.46,142.77,4.5,89,5.62,29.91,Fog
52,3.15,84,30.46,132.2,5.62,90,3.37,29.95,ShallowFog
52,1.79,86,30.46,148.24,3.37,88,10.12,29.94,ShallowFog
52,2.03,77,30.46,7.12,2.25,90,4.5,29.96,ShallowFog
52,2.28,78,30.46,171.41,3.37,93,4.5,29.97,ShallowFog
51,1.58,80,30.46,162.73,2.25,93,9,29.93,Fog
51,1.92,83,30.46,147.04,6.75,92,7.87,29.88,ScatteredClouds
50,1.9,92,30.46,150.87,5.62,92,7.87,29.89,MostlyCloudy
50,2.52,98,30.46,169.11,5.62,95,6.75,29.95,MostlyCloudy
51,2.24,99,30.46,157.9,3.37,95,12.37,29.98,Smoke
51,1.99,99,30.46,154.29,2.25,96,11.25,29.95,Smoke
51,2.32,99,30.47,44.45,0,96,2.25,29.89,Haze
51,2.13,99,30.46,134.31,6.75,94,5.62,29.9,Haze
51,2.5,98,30.47,170.29,4.5,95,5.62,29.93,Haze
51,3.03,98,30.47,141.09,5.62,96,7.87,29.99,Haze
51,2.52,98,30.47,108.89,2.25,98,4.5,30.01,Haze
51,2.68,97,30.47,169.82,3.37,97,7.87,29.97,Haze
51,1.93,96,30.47,133.02,2.25,94,4.5,29.94,Haze
52,2.04,95,30.47,128.9,4.5,95,7.87,29.88,Smoke
52,2.37,94,30.47,141.87,2.25,96,5.62,29.86,Smoke
52,2.16,91,30.47,124.12,1.12,96,10.12,29.9,Smoke
52,2.36,86,30.47,68.03,1.12,97,4.5,29.93,Smoke
52,2.6,86,30.46,146.43,2.25,98,6.75,29.89,Smoke
52,2.65,89,30.46,146.85,3.37,98,5.62,29.87,Smoke
51,2.6,88,30.46,116.78,11.25,98,5.62,29.86,Smoke
51,2.67,88,30.47,99.61,5.62,98,6.75,0,Smoke
51,2.28,88,30.47,120.1,1.12,98,7.87,0,LightThunderstormswithRain
51,2.33,88,30.47,160.19,4.5,98,7.87,0,LightThunderstormswithRain
51,2.47,86,30.47,163.58,3.37,98,5.62,29.95,Haze
51,2.66,80,30.47,147.68,4.5,98,12.37,29.94,Haze
50,2.54,78,30.47,198.36,6.75,99,11.25,29.95,Haze
50,2.57,73,30.46,175.15,5.62,99,6.75,29.96,Haze
50,3.38,68,30.46,167.13,4.5,99,4.5,29.93,Haze
50,2.7,67,30.46,160.35,9,100,11.25,29.91,Haze
51,3.02,66,30.46,142.37,3.37,99,9,29.84,Haze
51,3,67,30.46,128.64,6.75,100,9,29.8,Haze
51,2.57,68,30.46,92.36,7.87,100,11.25,29.94,Haze
52,2.64,68,30.46,127.75,9,100,5.62,29.96,Haze
53,2.58,69,30.46,117.98,6.75,100,4.5,29.92,Smoke
53,2.36,67,30.46,126.94,4.5,100,5.62,29.97,Smoke
54,2.1,66,30.46,158.6,3.37,100,5.62,30,Smoke
54,2.15,64,30.46,104.55,3.37,101,3.37,30.01,Smoke
54,2.22,65,30.46,145.26,1.12,99,2.25,30.05,Smoke
54,2.62,65,30.46,139.23,2.25,96,4.5,30.01,Smoke
54,2.38,64,30.46,82.95,4.5,95,7.87,29.95,Smoke
54,2.37,64,30.45,142.03,7.87,96,6.75,29.98,Smoke
54,2.47,65,30.45,104.07,3.37,94,7.87,29.97,PartlyCloudy
54,2.87,66,30.45,160.56,3.37,96,4.5,29.97,Smoke
54,2.48,65,30.45,108.06,3.37,97,5.62,30,Smoke
54,2.37,66,30.45,164.52,1.12,98,5.62,30.01,Smoke
54,2.63,67,30.45,129.35,4.5,98,4.5,29.92,Smoke
55,2.22,67,30.45,60.17,2.25,99,7.87,29.91,Smoke
55,2.63,60,30.45,83.02,1.12,99,1.12,29.95,Smoke
55,2.62,61,30.45,68.27,3.37,100,5.62,29.95,ShallowFog
55,2.53,65,30.45,155.71,3.37,100,6.75,29.91,ShallowFog
55,3.04,64,30.45,127.1,0,100,5.62,29.89,ShallowFog
55,2.77,63,30.45,145.28,4.5,100,5.62,29.91,ShallowFog
56,2.51,61,30.44,142.83,3.37,100,7.87,29.91,Smoke
56,4.22,59,30.44,115.38,6.75,100,5.62,29.92,Smoke
56,5.78,59,30.44,109.7,2.25,100,9,30.02,Smoke
57,11.46,59,30.44,152.66,4.5,101,3.37,30.02,Smoke
57,9.45,59,30.44,141.64,4.5,101,5.62,30.01,Smoke
57,11.66,57,30.44,125.58,4.5,101,6.75,30.02,ShallowFog
57,13.08,55,30.44,111.12,3.37,101,4.5,30.05,Clear
58,16.63,54,30.44,76.68,2.25,101,6.75,29.99,Clear
58,28.36,57,30.44,39.39,2.25,101,5.62,29.88,Smoke
58,46.79,56,30.44,65.06,3.37,101,3.37,29.92,Smoke
58,52.13,56,30.44,58.72,4.5,101,6.75,29.96,Smoke
58,80.18,56,30.44,123.45,7.87,101,3.37,29.95,Smoke
59,92.85,57,30.44,94.26,1.12,101,4.5,29.98,Smoke
59,107.07,58,30.43,94.85,5.62,101,4.5,29.99,Smoke
59,117.46,60,30.43,62.22,1.12,101,2.25,29.99,Smoke
60,128.31,59,30.43,7.77,2.25,101,3.37,30,Smoke
60,136.33,56,30.43,30.91,2.25,101,4.5,29.93,Smoke
61,135.35,54,30.43,150.09,9,101,4.5,29.87,Smoke
62,295.09,54,30.43,133.77,5.62,101,9,29.83,Smoke
62,419.82,53,30.43,101.72,7.87,101,2.25,29.86,Smoke
62,391.31,52,30.43,158.17,4.5,101,4.5,29.94,Smoke
62,394.97,52,30.43,99.17,6.75,101,5.62,30,Clear
62,457.65,52,30.42,78.89,11.25,101,3.37,29.97,Clear
62,409.4,53,30.42,98.89,7.87,102,5.62,29.88,ShallowFog
63,487.99,53,30.42,79.61,12.37,102,3.37,29.95,Fog
63,497.13,50,30.42,79.57,5.62,102,9,30.03,Clear
62,536.66,57,30.42,30.91,4.5,102,6.75,30.07,Smoke
62,564.1,58,30.42,49.52,6.75,102,10.12,30.02,Overcast
62,573.13,58,30.42,14.04,3.37,102,10.12,30,Smoke
62,577.1,57,30.42,53.61,7.87,101,7.87,30.07,Smoke
62,596.57,56,30.42,81.7,5.62,101,6.75,30.11,Smoke
63,628.8,58,30.42,1.55,6.75,101,5.62,29.92,Smoke
63,669.48,58,30.41,46.06,10.12,96,3.37,29.78,Smoke
63,689.85,60,30.42,329.36,5.62,91,2.25,29.96,Smoke
62,725.79,56,30.41,76.66,2.25,89,4.5,30.03,Smoke
62,739.28,58,30.41,1.89,11.25,88,3.37,30.06,ShallowFog
62,760.63,55,30.41,115.26,9,87,9,30.15,Fog
63,773.13,63,30.41,92.76,11.25,83,7.87,30.22,ShallowFog
62,782.78,60,30.41,22.44,2.25,79,7.87,30.27,Smoke
62,793.65,58,30.42,116.21,7.87,74,9,30.19,Smoke
62,806.42,59,30.42,5.42,5.62,75,6.75,30.08,Smoke
62,843.89,57,30.42,60.02,11.25,77,6.75,30.06,Smoke
62,856.11,60,30.42,56.36,5.62,76,6.75,29.97,Smoke
62,866.92,59,30.42,357.11,7.87,73,10.12,29.89,Smoke
62,877.7,58,30.42,3.91,9,76,7.87,29.9,Smoke
63,884.62,61,30.42,39.69,7.87,71,6.75,30.02,Smoke
62,902.24,61,30.42,357.5,3.37,68,9,29.97,Clear
62,918.24,59,30.42,53.03,9,75,4.5,29.85,Smoke
63,926.05,61,30.43,53.76,4.5,81,3.37,29.85,Smoke
63,942.14,56,30.43,94,4.5,85,6.75,29.89,Smoke
62,948.24,56,30.43,60.41,9,89,3.37,29.73,Smoke
62,972.4,57,30.43,104.9,4.5,91,4.5,29.75,Smoke
62,978.9,61,30.43,46.48,6.75,93,6.75,29.96,Smoke
62,989.02,61,30.43,120.03,6.75,95,7.87,29.98,Smoke
62,1004.49,67,30.44,28.19,2.25,96,5.62,30.01,Smoke
62,998.96,62,30.44,29.13,10.12,96,7.87,30.02,Smoke
61,1018.59,66,30.44,47.08,6.75,98,6.75,29.97,Smoke
62,1019.48,65,30.44,31.15,9,98,6.75,30.06,Smoke
62,1039.12,65,30.44,238.47,3.37,99,10.12,30.17,Smoke
62,1048.67,57,30.44,67.84,7.87,99,9,30.23,Smoke
61,1058.61,61,30.44,96.98,5.62,99,5.62,30.12,ShallowFog
61,1051.8,68,30.45,339.64,4.5,99,6.75,30.02,Fog
61,1059.15,64,30.45,101.98,10.12,100,9,29.87,Fog
61,1069.16,62,30.45,65.54,4.5,100,10.12,30.19,Fog
60,1073.43,60,30.45,63.24,11.25,100,6.75,30.28,Fog
60,1072.94,68,30.45,8.97,5.62,100,7.87,30.3,Smoke
60,1072.24,68,30.45,38.74,11.25,100,6.75,30.18,Smoke
60,1067.15,71,30.46,105.16,6.75,100,6.75,29.85,Smoke
60,1070.12,69,30.46,62.41,5.62,100,6.75,29.66,Smoke
60,1065.3,73,30.46,28.35,5.62,100,6.75,29.86,Smoke
60,1061.27,72,30.46,89.07,7.87,99,5.62,30.08,Smoke
60,1063.06,71,30.46,38.77,3.37,98,5.62,30.03,ShallowFog
59,1000.96,71,30.46,31.44,11.25,97,9,30.12,ShallowFog
59,1005.43,76,30.46,37.34,10.12,91,5.62,30.32,Clear
59,974.1,73,30.46,110.8,7.87,86,9,30.29,Smoke
58,952.03,77,30.46,46.19,14.62,81,4.5,30.14,Smoke
58,978.36,76,30.46,89.95,11.25,76,7.87,30.07,Smoke
58,1009.88,77,30.47,68.09,7.87,71,7.87,30.1,ShallowFog
59,1013.32,71,30.47,46.61,16.87,69,5.62,30.14,ScatteredClouds
59,1008.46,74,30.47,85.75,6.75,68,7.87,30.23,Smoke
59,1012.53,78,30.47,134.81,5.62,66,9,30.18,Smoke
58,1006.1,73,30.47,72.66,7.87,64,7.87,30.06,Fog
58,1027.63,74,30.47,166.72,4.5,64,6.75,30.05,ScatteredClouds
58,1073.71,74,30.47,335.52,5.62,65,5.62,30.18,Smoke
58,486.31,70,30.47,177.82,7.87,64,9,30.38,Smoke
58,986.69,73,30.47,140.16,13.5,62,7.87,30.45,Smoke
57,916.47,76,30.47,71.14,4.5,61,6.75,30.43,Smoke
57,999.94,76,30.47,80.8,9,60,4.5,30.4,Smoke
57,928.27,77,30.47,37.85,4.5,60,7.87,30.27,Smoke
57,899.06,76,30.47,109.5,7.87,60,5.62,30.03,Smoke
56,794.6,71,30.46,130.75,12.37,60,6.75,29.98,Smoke
56,725.35,69,30.46,44.53,5.62,60,6.75,29.86,Smoke
56,831.38,71,30.46,125.63,6.75,57,4.5,29.83,Smoke
55,724.35,72,30.46,151.48,3.37,56,5.62,29.75,Smoke
54,838.66,85,30.46,93.05,9,56,6.75,29.7,PartlyCloudy
54,793.15,78,30.46,181.52,12.37,55,7.87,29.78,Haze
54,398.94,81,30.46,48.17,3.37,54,6.75,29.72,Smoke
55,708.67,69,30.46,76.68,5.62,53,5.62,29.92,Smoke
54,786.81,69,30.46,105.07,9,54,7.87,30.08,Smoke
53,462.71,75,30.45,170.1,3.37,55,7.87,30.37,Clear
54,234.56,73,30.45,27.41,7.87,53,6.75,30.4,Smoke
53,633.24,72,30.45,133.06,10.12,53,6.75,30.12,Smoke
54,386.25,74,30.45,34.72,4.5,55,6.75,29.96,Smoke
53,587.37,78,30.45,204.79,3.37,54,7.87,29.7,Smoke
53,555.78,82,30.45,107.81,12.37,58,7.87,29.57,Smoke
52,449,93,30.45,119.67,13.5,56,6.75,29.84,Smoke
51,406.11,99,30.45,141.67,4.5,56,5.62,29.95,Smoke
51,183.46,96,30.44,123.96,5.62,56,7.87,29.72,Smoke
51,146.12,95,30.44,21.02,2.25,57,9,29.68,Smoke
51,242.53,94,30.44,57.78,6.75,57,6.75,29.94,Smoke
50,155.07,92,30.43,97.22,2.25,55,4.5,30.09,Smoke
50,92.24,81,30.43,104.53,3.37,54,6.75,30.23,Smoke
50,87.65,78,30.43,153.19,9,54,6.75,30.32,Smoke
50,62.49,78,30.42,158.97,13.5,53,6.75,30.48,Smoke
50,63.75,76,30.42,112.56,6.75,53,6.75,30.42,ShallowFog
49,51.8,78,30.42,151.26,12.37,48,4.5,30.3,Clear
49,43.18,90,30.42,106.62,11.25,48,5.62,30.33,Smoke
49,53.19,90,30.42,92.24,5.62,49,6.75,30.28,Smoke
49,43.99,82,30.42,161.38,11.25,51,7.87,30.05,Smoke
50,27.94,76,30.42,92.89,7.87,49,4.5,29.9,Smoke
49,18.71,71,30.41,164.95,4.5,50,9,29.79,Smoke
49,13.64,73,30.41,150.24,13.5,50,9,30.02,Smoke
49,11.28,73,30.41,157.94,6.75,50,6.75,30.3,ShallowFog
48,9.09,72,30.41,130.7,4.5,50,4.5,30.26,ShallowFog
48,8.3,76,30.41,156.43,10.12,50,7.87,30.28,ShallowFog
49,4.43,76,30.41,169.53,6.75,47,6.75,30.17,ShallowFog
48,1.72,80,30.41,131.69,10.12,48,7.87,29.91,Smoke
48,1.87,86,30.42,120.92,9,47,5.62,29.79,Smoke
48,2.02,92,30.41,118.18,3.37,43,6.75,29.96,Smoke
49,1.71,101,30.41,152.03,11.25,44,5.62,30.19,Smoke
49,1.71,102,30.41,164.16,9,46,5.62,30.32,Smoke
49,1.73,102,30.41,143.95,11.25,45,5.62,30.19,Smoke
50,1.76,102,30.41,172.87,9,45,5.62,30.1,Smoke
50,1.71,102,30.41,127.27,10.12,45,7.87,30,Smoke
50,1.85,102,30.41,159.86,7.87,45,9,30.31,Smoke
49,1.61,102,30.42,155.32,3.37,48,7.87,30.28,Smoke
49,2.73,102,30.41,123.83,16.87,48,6.75,30.03,ShallowFog
49,3.22,102,30.41,80.05,2.25,51,5.62,29.94,ShallowFog
49,2.67,102,30.41,94.79,1.12,56,5.62,30.2,Smoke
49,2.38,102,30.41,132.09,6.75,61,5.62,30.32,Smoke
49,2.85,102,30.41,121.97,6.75,67,5.62,30.17,Smoke
49,3.2,102,30.41,150.52,5.62,71,5.62,30.02,Smoke
49,2.63,102,30.41,125.24,12.37,77,4.5,29.87,Smoke
49,2.2,102,30.41,112.54,9,82,7.87,29.81,Smoke
49,2.34,102,30.41,133.75,9,84,6.75,29.74,Smoke
49,3.35,102,30.4,67.42,7.87,90,10.12,29.78,ShallowFog
49,2.03,102,30.4,145.36,7.87,92,5.62,30.2,ShallowFog
50,1.69,102,30.4,130.43,10.12,95,7.87,30.46,Smoke
50,2.02,102,30.4,168.14,3.37,95,6.75,30.38,Smoke
50,2.12,102,30.4,101.26,9,96,6.75,30.35,Smoke
51,2.17,102,30.4,80.72,6.75,97,5.62,30.23,Smoke
51,2.83,102,30.4,97.24,6.75,97,6.75,30.34,Smoke
51,2.59,103,30.4,51.52,5.62,98,6.75,30.32,Smoke
51,2.93,103,30.4,78.66,4.5,98,9,30.3,Smoke
51,2.63,103,30.4,69.28,2.25,99,7.87,30.12,Smoke
51,2.27,103,30.4,78.56,9,99,6.75,30.21,Smoke
51,2.26,103,30.4,90.87,1.12,99,4.5,30.25,ScatteredClouds
51,2.03,103,30.4,77.73,7.87,99,5.62,29.97,ScatteredClouds
51,1.94,103,30.4,87.85,4.5,100,5.62,29.89,ScatteredClouds
51,2.12,103,30.4,156.3,2.25,100,4.5,29.99,Smoke
51,2.25,103,30.4,164.35,9,100,4.5,30.2,Smoke
51,2.3,103,30.4,119.72,12.37,100,4.5,30.16,Smoke
51,2.74,103,30.4,117.72,11.25,101,4.5,30.1,Smoke
51,2.52,103,30.4,105.55,5.62,101,1.12,30.03,Smoke
51,2.87,103,30.4,143.65,14.62,101,3.37,30,Smoke
51,3.24,103,30.4,109.84,9,101,3.37,29.88,Smoke
51,2.58,103,30.41,166.75,7.87,101,3.37,29.73,Smoke
51,2.57,103,30.41,131.57,12.37,101,3.37,30.18,Smoke
51,3.26,103,30.41,158.09,4.5,101,0,30.31,Smoke
51,2.84,103,30.41,127.54,12.37,101,3.37,30.4,Smoke
51,3.51,103,30.41,135.75,14.62,101,3.37,30.24,Smoke
51,3.37,103,30.42,66.06,5.62,101,4.5,30.04,Smoke
51,3.13,103,30.41,170.97,5.62,101,3.37,30.04,Smoke
52,3.9,103,30.41,270.48,5.62,101,1.12,30.02,Smoke
52,3.25,103,30.42,81.23,3.37,102,3.37,30.06,Smoke
52,3.76,103,30.41,134.44,10.12,102,3.37,29.97,ShallowFog
52,3.63,103,30.41,79.47,3.37,102,5.62,30.12,Smoke
51,3.55,103,30.42,112.42,4.5,102,2.25,30.13,Smoke
51,2.06,103,30.42,183.01,7.87,102,5.62,30.08,Smoke
51,2.4,103,30.42,39.69,3.37,102,5.62,29.83,Smoke
51,2.1,103,30.42,158.06,4.5,102,2.25,29.69,Smoke
52,2.07,103,30.42,68.17,4.5,102,4.5,29.75,Smoke
52,2.1,103,30.43,92.15,4.5,102,4.5,29.88,Smoke
52,2.06,103,30.43,69.98,7.87,102,3.37,29.93,Smoke
51,2.07,103,30.43,156.58,1.12,102,9,29.9,Smoke
51,2.15,103,30.43,67.85,4.5,102,4.5,29.79,Smoke
51,2.25,103,30.43,67.42,11.25,102,3.37,29.79,ScatteredClouds
51,2.21,103,30.43,144.12,18,102,5.62,29.79,Smoke
51,2.16,103,30.43,142.04,7.87,102,3.37,29.93,Smoke
51,2.83,103,30.43,153.44,9,102,7.87,29.88,Smoke
51,2.58,103,30.43,77.27,11.25,101,5.62,29.82,MostlyCloudy
47,1.26,56,30.48,157.12,7.87,101,9,30.16,Smoke
48,1.26,56,30.48,158.57,5.62,101,5.62,30.39,Smoke
48,1.26,55,30.48,138.57,2.25,100,6.75,30.37,Smoke
47,1.29,56,30.48,119.52,3.37,99,2.25,30.06,Smoke
46,1.26,66,30.48,81.94,5.62,99,4.5,29.8,MostlyCloudy
47,1.21,63,30.48,160.6,5.62,99,4.5,29.93,Smoke
47,1.25,62,30.48,166.66,6.75,98,2.25,29.95,Smoke
47,1.27,64,30.48,165.28,4.5,98,7.87,29.9,Smoke
47,1.27,63,30.48,171.66,5.62,99,6.75,30.03,Smoke
46,1.25,67,30.48,126.87,5.62,99,5.62,30.09,Smoke
46,1.27,73,30.48,152.11,7.87,100,3.37,29.91,MostlyCloudy
46,1.29,79,30.49,120.62,7.87,100,5.62,29.74,Smoke
46,1.27,84,30.49,185,4.5,100,7.87,29.67,Smoke
46,1.19,85,30.49,139.05,6.75,100,7.87,29.97,Smoke
46,1.23,88,30.49,162,7.87,100,4.5,30.24,Smoke
46,1.22,88,30.49,111.72,6.75,100,10.12,30.18,Clear
46,1.23,86,30.49,146.84,9,101,11.25,30.15,Smoke
45,1.19,87,30.49,158.79,7.87,101,4.5,30.14,Smoke
45,1.22,88,30.49,152.72,12.37,101,2.25,30.04,ShallowFog
45,1.23,90,30.49,92.12,6.75,101,9,30.01,ShallowFog
45,1.2,92,30.49,123.96,11.25,101,2.25,30.11,Smoke
45,1.2,96,30.49,151.96,10.12,101,3.37,30.09,Smoke
45,1.27,97,30.49,139.59,10.12,101,6.75,29.96,Smoke
45,1.26,97,30.49,191.29,2.25,101,3.37,29.89,Smoke
45,1.27,96,30.49,123.74,7.87,101,5.62,30.03,Smoke
46,1.29,95,30.5,79.33,2.25,101,4.5,30.04,Smoke
46,1.29,94,30.5,122.82,3.37,101,4.5,30,Smoke
46,1.28,94,30.5,68.49,2.25,101,6.75,29.87,Smoke
46,1.29,90,30.49,166.15,1.12,102,7.87,29.84,Smoke
45,1.29,89,30.49,181.11,6.75,102,3.37,29.93,Smoke
45,1.28,91,30.49,339.69,3.37,102,3.37,30.05,Smoke
45,1.24,89,30.49,130.16,13.5,102,6.75,30.06,Smoke
45,1.25,92,30.49,93.8,6.75,102,4.5,29.98,ShallowFog
45,1.27,93,30.49,131.37,12.37,102,4.5,29.97,Overcast
45,1.23,90,30.49,169.93,2.25,102,4.5,30.06,Overcast
45,1.27,88,30.49,4.66,5.62,102,5.62,30.02,Overcast
45,1.28,86,30.49,124.25,7.87,102,4.5,29.86,Overcast
46,1.25,86,30.49,82.86,6.75,102,5.62,29.77,Overcast
46,1.24,86,30.48,130.07,2.25,102,4.5,29.67,MostlyCloudy
47,1.25,86,30.48,70.65,1.12,102,2.25,29.69,Fog
47,1.27,80,30.48,90.72,1.12,102,4.5,29.78,Fog
47,1.31,67,30.48,107.21,1.12,102,2.25,29.65,Fog
47,1.25,69,30.48,92.63,2.25,102,3.37,29.7,Fog
47,1.32,70,30.48,116.05,12.37,102,3.37,29.89,Overcast
47,1.28,75,30.48,129.87,3.37,102,4.5,30.07,ScatteredClouds
47,1.25,78,30.48,122.83,7.87,102,3.37,30.08,Smoke
47,1.27,83,30.48,139.89,1.12,102,9,30.04,Smoke
47,1.29,81,30.48,127.89,2.25,102,4.5,30.02,Smoke
47,1.23,79,30.47,151.12,5.62,102,4.5,30.03,Smoke
46,1.32,75,30.47,151.02,6.75,102,4.5,29.96,PartlyCloudy
45,1.29,82,30.47,152.67,6.75,102,2.25,29.85,ShallowFog
45,1.23,97,30.47,138.38,7.87,102,2.25,29.76,ShallowFog
46,1.22,98,30.47,184.99,5.62,102,2.25,29.87,ShallowFog
46,1.24,98,30.47,160.03,6.75,102,4.5,29.98,ShallowFog
46,1.21,98,30.47,185.75,1.12,102,3.37,30.09,ShallowFog
46,1.22,97,30.46,87.38,9,102,4.5,30.09,Fog
46,1.21,96,30.46,114.51,5.62,102,6.75,30.07,Overcast
46,1.21,95,30.46,154.4,4.5,102,5.62,30.05,Fog
47,1.21,93,30.46,134.31,9,102,1.12,29.92,Fog
48,1.22,88,30.46,118.28,3.37,102,6.75,29.92,Smoke
48,1.24,78,30.46,100.7,1.12,102,2.25,30.02,Smoke
48,1.21,67,30.46,109.49,5.62,102,1.12,29.97,Overcast
47,1.21,69,30.46,174.61,7.87,102,4.5,29.98,Haze
47,1.29,77,30.46,150.58,5.62,102,3.37,30,Haze
47,1.25,84,30.45,125.39,6.75,102,2.25,29.94,Smoke
47,1.27,88,30.46,127.04,9,102,5.62,29.88,Smoke
46,1.3,90,30.46,85.88,9,102,3.37,29.91,Clear
46,1.27,93,30.46,100.72,7.87,102,2.25,29.96,Mist
46,1.31,98,30.46,138.75,10.12,102,2.25,29.84,PartlyCloudy
46,1.26,99,30.46,124.06,11.25,102,1.12,29.76,Smoke
46,1.29,99,30.45,108.33,12.37,102,1.12,29.9,Smoke
46,1.28,99,30.45,99.64,4.5,102,3.37,30.03,Smoke
46,3.76,99,30.45,149.28,3.37,102,1.12,29.99,Smoke
46,2.06,99,30.45,79.03,10.12,102,3.37,29.87,Smoke
46,3.06,99,30.45,44.19,1.12,102,1.12,29.88,Smoke
47,5.35,99,30.46,66.92,6.75,102,1.12,29.88,Smoke
47,6.09,99,30.46,82.27,4.5,102,1.12,29.89,Smoke
47,10.1,98,30.46,29.27,5.62,102,3.37,29.89,Smoke
47,19.05,98,30.45,87.09,3.37,102,3.37,29.86,ShallowFog
47,24.66,98,30.45,146.13,4.5,102,3.37,29.85,ShallowFog
47,26.07,97,30.45,94.13,2.25,102,2.25,29.88,ShallowFog
48,46.06,96,30.45,108.44,6.75,102,2.25,29.9,Fog
48,68.77,95,30.45,26.74,4.5,102,2.25,29.92,MostlyCloudy
48,68.29,96,30.45,102.14,7.87,102,3.37,29.95,Smoke
48,71.95,96,30.45,134.13,2.25,102,3.37,30,Smoke
48,79.56,97,30.45,74.59,3.37,102,0,30,Smoke
48,99.98,96,30.45,80.34,6.75,102,1.12,29.94,Smoke
48,115.07,96,30.44,70.01,6.75,102,1.12,29.85,Smoke
48,129.82,96,30.44,67.84,4.5,102,2.25,29.9,Overcast
49,138.66,95,30.44,36.53,6.75,102,2.25,29.94,Smoke
